region_key,region_division,region_city,region_msa
8478,VALLE DEL CAUCA,JAMUNDI,CHAGRES
8479,VALLE DEL CAUCA,JAMUNDI,LA MESETA
8480,VALLE DEL CAUCA,JAMUNDI,LA VENTURA
8481,VALLE DEL CAUCA,JAMUNDI,PEON
8482,VALLE DEL CAUCA,JAMUNDI,SAN ISIDRO
8483,VALLE DEL CAUCA,JAMUNDI,EL GUAVAL
8484,VALLE DEL CAUCA,JAMUNDI,EL TRIUNFO
8485,VALLE DEL CAUCA,LA CUMBRE,LA CUMBRE
8486,VALLE DEL CAUCA,LA CUMBRE,BITACO
8487,VALLE DEL CAUCA,LA CUMBRE,LA MARIA
8488,VALLE DEL CAUCA,LA CUMBRE,LOMITAS
8489,VALLE DEL CAUCA,LA CUMBRE,PAVAS
8490,VALLE DEL CAUCA,LA CUMBRE,PUENTE PALO
8491,VALLE DEL CAUCA,LA CUMBRE,ARBOLEDAS
8492,VALLE DEL CAUCA,LA CUMBRE,JIGUALES
8493,VALLE DEL CAUCA,LA CUMBRE,PAVITAS
8494,VALLE DEL CAUCA,LA CUMBRE,TRES ESQUINAS
8495,VALLE DEL CAUCA,LA UNION,LA UNION
8496,VALLE DEL CAUCA,LA UNION,CORCEGA
8497,VALLE DEL CAUCA,LA UNION,EL LINDERO
8498,VALLE DEL CAUCA,LA UNION,LA AGUADA
8499,VALLE DEL CAUCA,LA UNION,LA DESPENSA
8500,VALLE DEL CAUCA,LA UNION,QUEBRADAGRANDE
8501,VALLE DEL CAUCA,LA UNION,SAN LUIS
8502,VALLE DEL CAUCA,LA UNION,SABANAZO
8503,VALLE DEL CAUCA,LA UNION,CAMPO ALEGRE
8504,VALLE DEL CAUCA,LA UNION,EL GUASIMO
8505,VALLE DEL CAUCA,LA UNION,EL LUCERO
8506,VALLE DEL CAUCA,LA UNION,LA CAMPESINA
8507,VALLE DEL CAUCA,LA UNION,PAJARO DE ORO
8508,VALLE DEL CAUCA,LA UNION,SAN MIGUEL
8509,VALLE DEL CAUCA,LA VICTORIA,LA VICTORIA
8510,VALLE DEL CAUCA,LA VICTORIA,HOLGUIN
8511,VALLE DEL CAUCA,LA VICTORIA,MIRAVALLES
8512,VALLE DEL CAUCA,LA VICTORIA,RIVERALTA
8513,VALLE DEL CAUCA,LA VICTORIA,SAN JOSE
8514,VALLE DEL CAUCA,LA VICTORIA,SAN PEDRO
8515,VALLE DEL CAUCA,LA VICTORIA,TAGUALES
8516,VALLE DEL CAUCA,OBANDO,OBANDO
8517,VALLE DEL CAUCA,OBANDO,CRUCES
8518,VALLE DEL CAUCA,OBANDO,EL CHUZO
8519,VALLE DEL CAUCA,OBANDO,JUAN DIAZ
8520,VALLE DEL CAUCA,OBANDO,PUERTO MOLINA
8521,VALLE DEL CAUCA,OBANDO,PUERTO SAMARIA
8522,VALLE DEL CAUCA,OBANDO,SAN ISIDRO
8523,VALLE DEL CAUCA,OBANDO,VILLA RODAS
8524,VALLE DEL CAUCA,PALMIRA,PALMIRA
8525,VALLE DEL CAUCA,PALMIRA,AGUACLARA
8526,VALLE DEL CAUCA,PALMIRA,AMAIME
8527,VALLE DEL CAUCA,PALMIRA,AYACUCHO
8528,VALLE DEL CAUCA,PALMIRA,BARRANCAS
8529,VALLE DEL CAUCA,PALMIRA,BOLO ALIZAL
8530,VALLE DEL CAUCA,PALMIRA,BOLO LA ITALIA
8531,VALLE DEL CAUCA,PALMIRA,BOLO SAN ISIDRO
8532,VALLE DEL CAUCA,PALMIRA,BOYACA
8533,VALLE DEL CAUCA,PALMIRA,CALUCE-PLAN DE VIVIENDA LOS GUAYABOS
8534,VALLE DEL CAUCA,PALMIRA,CAUCASECO
8535,VALLE DEL CAUCA,PALMIRA,COMBIA
8536,VALLE DEL CAUCA,PALMIRA,CORONADO
8537,VALLE DEL CAUCA,PALMIRA,CHONTADURO
8538,VALLE DEL CAUCA,PALMIRA,GUANABANAL
8539,VALLE DEL CAUCA,PALMIRA,GUAYABAL
8540,VALLE DEL CAUCA,PALMIRA,JUANCHITO
8541,VALLE DEL CAUCA,PALMIRA,LA ACEQUIA
8542,VALLE DEL CAUCA,PALMIRA,LA HERRADURA
8543,VALLE DEL CAUCA,PALMIRA,LA QUISQUINA
8544,VALLE DEL CAUCA,PALMIRA,LA TORRE
8545,VALLE DEL CAUCA,PALMIRA,LA ZAPATA
8546,VALLE DEL CAUCA,PALMIRA,MATAPALO
8547,VALLE DEL CAUCA,PALMIRA,OBANDO
8548,VALLE DEL CAUCA,PALMIRA,PALMASECA
8549,VALLE DEL CAUCA,PALMIRA,POTRERILLO
8550,VALLE DEL CAUCA,PALMIRA,ROZO
8551,VALLE DEL CAUCA,PALMIRA,TABLONES
8552,VALLE DEL CAUCA,PALMIRA,TENJO
8553,VALLE DEL CAUCA,PALMIRA,TIENDA NUEVA
8554,VALLE DEL CAUCA,PALMIRA,TOCHE
8555,VALLE DEL CAUCA,PALMIRA,LA BUITRERA
8556,VALLE DEL CAUCA,PALMIRA,LA PAMPA
8557,VALLE DEL CAUCA,PALMIRA,LA BOLSA
8558,VALLE DEL CAUCA,PALMIRA,LA RITA
8559,VALLE DEL CAUCA,PALMIRA,LA DOLORES
8560,VALLE DEL CAUCA,PALMIRA,LA CASCADA
8561,VALLE DEL CAUCA,PALMIRA,BOLO BARRIO NUEVO
8562,VALLE DEL CAUCA,PALMIRA,BOLOMADRE VIEJA
8563,VALLE DEL CAUCA,PALMIRA,LA UNION
8564,VALLE DEL CAUCA,PALMIRA,PILES
8565,VALLE DEL CAUCA,PALMIRA,ROSARIO
8566,VALLE DEL CAUCA,PALMIRA,SAN ANTONIO DE LAS PALMAS
8567,VALLE DEL CAUCA,PALMIRA,TRES TUSAS
8568,VALLE DEL CAUCA,PRADERA,PRADERA
8569,VALLE DEL CAUCA,PRADERA,BOLIVAR
8570,VALLE DEL CAUCA,PRADERA,BOLO AZUL
8571,VALLE DEL CAUCA,PRADERA,BOLO BLANCO
8572,VALLE DEL CAUCA,PRADERA,BOLO HARTONAL
8573,VALLE DEL CAUCA,PRADERA,EL LIBANO
8574,VALLE DEL CAUCA,PRADERA,EL NOGAL
8575,VALLE DEL CAUCA,PRADERA,EL RETIRO
8576,VALLE DEL CAUCA,PRADERA,LA GRANJA
8577,VALLE DEL CAUCA,PRADERA,LA RUIZA
8578,VALLE DEL CAUCA,PRADERA,LA TUPIA
8579,VALLE DEL CAUCA,PRADERA,LOMITAS
8580,VALLE DEL CAUCA,PRADERA,PARRAGA
8581,VALLE DEL CAUCA,PRADERA,POTRERITO
8582,VALLE DEL CAUCA,PRADERA,SAN ISIDRO
8583,VALLE DEL CAUCA,PRADERA,VALLECITO
8584,VALLE DEL CAUCA,PRADERA,LA FLORESTA
8585,VALLE DEL CAUCA,PRADERA,LA CARBONERA
8586,VALLE DEL CAUCA,PRADERA,EL RECREO
8587,VALLE DEL CAUCA,PRADERA,LA FERIA
8588,VALLE DEL CAUCA,PRADERA,ARENILLO
8589,VALLE DEL CAUCA,PRADERA,LA CRUZ
8590,VALLE DEL CAUCA,PRADERA,LA FRIA
8591,VALLE DEL CAUCA,PRADERA,LOS PINOS
8592,VALLE DEL CAUCA,PRADERA,SAN ANTONIO
8593,VALLE DEL CAUCA,RESTREPO,RESTREPO
8594,VALLE DEL CAUCA,RESTREPO,EL DIAMANTE
8595,VALLE DEL CAUCA,RESTREPO,ILAMA - EL AGRADO
8596,VALLE DEL CAUCA,RESTREPO,LA PALMA
8597,VALLE DEL CAUCA,RESTREPO,MADROÑAL
8598,VALLE DEL CAUCA,RESTREPO,RIOBRAVO
8599,VALLE DEL CAUCA,RESTREPO,ROMAN
8600,VALLE DEL CAUCA,RESTREPO,SAN SALVADOR
8601,VALLE DEL CAUCA,RIOFRIO,RIOFRIO
8602,VALLE DEL CAUCA,RIOFRIO,FENICIA
8603,VALLE DEL CAUCA,RIOFRIO,LA ZULIA
8604,VALLE DEL CAUCA,RIOFRIO,MADRIGAL
8605,VALLE DEL CAUCA,RIOFRIO,PORTUGAL DE PIEDRAS
8606,VALLE DEL CAUCA,RIOFRIO,SALONICA
8607,VALLE DEL CAUCA,RIOFRIO,EL JAGUAL
8608,VALLE DEL CAUCA,RIOFRIO,PORTO FENICIA
8609,VALLE DEL CAUCA,RIOFRIO,LA SULTANA
8610,VALLE DEL CAUCA,RIOFRIO,LAS BRISAS
8611,VALLE DEL CAUCA,RIOFRIO,LOS ESTRECHOS
8612,VALLE DEL CAUCA,ROLDANILLO,ROLDANILLO
8613,VALLE DEL CAUCA,ROLDANILLO,CAJAMARCA
8614,VALLE DEL CAUCA,ROLDANILLO,EL RETIRO
8615,VALLE DEL CAUCA,ROLDANILLO,HIGUERONCITO
8616,VALLE DEL CAUCA,ROLDANILLO,ISUGU
8617,VALLE DEL CAUCA,ROLDANILLO,CANDELARIA
8618,VALLE DEL CAUCA,ROLDANILLO,MORELIA
8619,VALLE DEL CAUCA,ROLDANILLO,PUERTO QUINTERO
8620,VALLE DEL CAUCA,ROLDANILLO,SANTA RITA
8621,VALLE DEL CAUCA,ROLDANILLO,EL AGUACATE
8622,VALLE DEL CAUCA,ROLDANILLO,EL HOBO
8623,VALLE DEL CAUCA,ROLDANILLO,LA MONTAÑUELA
8624,VALLE DEL CAUCA,ROLDANILLO,MATEGUADUA
8625,VALLE DEL CAUCA,ROLDANILLO,BELGICA
8626,VALLE DEL CAUCA,ROLDANILLO,BUENAVISTA
8627,VALLE DEL CAUCA,ROLDANILLO,EL SILENCIO
8628,VALLE DEL CAUCA,ROLDANILLO,EL CASTILLO
8629,VALLE DEL CAUCA,ROLDANILLO,PALMAR GUAYABAL
8630,VALLE DEL CAUCA,ROLDANILLO,TIERRA BLANCA
8631,VALLE DEL CAUCA,ROLDANILLO,EL PIE
8632,VALLE DEL CAUCA,SAN PEDRO,SAN PEDRO
8633,VALLE DEL CAUCA,SAN PEDRO,ANGOSTURAS
8634,VALLE DEL CAUCA,SAN PEDRO,BUENOS AIRES
8635,VALLE DEL CAUCA,SAN PEDRO,LA ESMERALDA
8636,VALLE DEL CAUCA,SAN PEDRO,LOS CHANCOS
8637,VALLE DEL CAUCA,SAN PEDRO,NARANJAL
8638,VALLE DEL CAUCA,SAN PEDRO,PLATANARES
8639,VALLE DEL CAUCA,SAN PEDRO,PRESIDENTE
8640,VALLE DEL CAUCA,SAN PEDRO,SAN JOSE
8641,VALLE DEL CAUCA,SAN PEDRO,TODOS LOS SANTOS
8642,VALLE DEL CAUCA,SAN PEDRO,GUAYABAL
8643,VALLE DEL CAUCA,SAN PEDRO,MONTE GRANDE
8644,VALLE DEL CAUCA,SAN PEDRO,PAVAS
8645,VALLE DEL CAUCA,SAN PEDRO,GUAQUEROS
8646,VALLE DEL CAUCA,SAN PEDRO,LA SIRIA
8647,VALLE DEL CAUCA,SEVILLA,SEVILLA
8648,VALLE DEL CAUCA,SEVILLA,CEBOLLAL
8649,VALLE DEL CAUCA,SEVILLA,COROZAL
8650,VALLE DEL CAUCA,SEVILLA,CUMBARCO
8651,VALLE DEL CAUCA,SEVILLA,EL VENADO
8652,VALLE DEL CAUCA,SEVILLA,LA CUCHILLA
8653,VALLE DEL CAUCA,SEVILLA,LA MELVA
8654,VALLE DEL CAUCA,SEVILLA,SAN ANTONIO
8655,VALLE DEL CAUCA,SEVILLA,TRES ESQUINAS
8656,VALLE DEL CAUCA,SEVILLA,QUEBRADANUEVA
8657,VALLE DEL CAUCA,SEVILLA,ESTACION CAICEDONIA
8658,VALLE DEL CAUCA,TORO,TORO
8659,VALLE DEL CAUCA,TORO,BOHIO
8660,VALLE DEL CAUCA,TORO,EL CEDRO
8661,VALLE DEL CAUCA,TORO,LA PRADERA
8662,VALLE DEL CAUCA,TORO,LA QUIEBRA
8663,VALLE DEL CAUCA,TORO,SAN ANTONIO
8664,VALLE DEL CAUCA,TORO,SAN FRANCISCO
8665,VALLE DEL CAUCA,TORO,VENTAQUEMADA
8666,VALLE DEL CAUCA,TRUJILLO,TRUJILLO
8667,VALLE DEL CAUCA,TRUJILLO,ANDINAPOLIS
8668,VALLE DEL CAUCA,TRUJILLO,CRISTALES
8669,VALLE DEL CAUCA,TRUJILLO,DOS QUEBRADAS
8670,VALLE DEL CAUCA,TRUJILLO,EL TABOR - PUENTE BLANCO
8671,VALLE DEL CAUCA,TRUJILLO,HUASANO
8672,VALLE DEL CAUCA,TRUJILLO,ROBLEDO
8673,VALLE DEL CAUCA,TRUJILLO,VENECIA
8674,VALLE DEL CAUCA,TRUJILLO,LA SONORA
8675,VALLE DEL CAUCA,TRUJILLO,LA SOLEDAD
8676,VALLE DEL CAUCA,TRUJILLO,BAJO CACERES
8677,VALLE DEL CAUCA,TRUJILLO,LA MARINA
8678,VALLE DEL CAUCA,TRUJILLO,CERRO AZUL
8679,VALLE DEL CAUCA,TULUA,TULUA
8680,VALLE DEL CAUCA,TULUA,AGUACLARA
8681,VALLE DEL CAUCA,TULUA,ALTAFLOR
8682,VALLE DEL CAUCA,TULUA,BARRAGAN
8683,VALLE DEL CAUCA,TULUA,BOCAS DE TULUA
8684,VALLE DEL CAUCA,TULUA,EL PICACHO
8685,VALLE DEL CAUCA,TULUA,EL RETIRO
8686,VALLE DEL CAUCA,TULUA,PUERTO FRAZADAS
8687,VALLE DEL CAUCA,TULUA,LA DIADEMA
8688,VALLE DEL CAUCA,TULUA,LA IBERIA
8689,VALLE DEL CAUCA,TULUA,LA MARINA
8690,VALLE DEL CAUCA,TULUA,LA MORALIA
8691,VALLE DEL CAUCA,TULUA,LA PALMERA
8692,VALLE DEL CAUCA,TULUA,LOS CAIMOS
8693,VALLE DEL CAUCA,TULUA,MATEGUADUA
8694,VALLE DEL CAUCA,TULUA,MONTELORO
8695,VALLE DEL CAUCA,TULUA,NARIÑO
8696,VALLE DEL CAUCA,TULUA,QUEBRADAGRANDE
8697,VALLE DEL CAUCA,TULUA,SAN LORENZO
8698,VALLE DEL CAUCA,TULUA,SAN RAFAEL
8699,VALLE DEL CAUCA,TULUA,SANTA LUCIA
8700,VALLE DEL CAUCA,TULUA,TOCHECITO
8701,VALLE DEL CAUCA,TULUA,TRES ESQUINAS
8702,VALLE DEL CAUCA,TULUA,VENUS
8703,VALLE DEL CAUCA,TULUA,CAMPOALEGRE
8704,VALLE DEL CAUCA,TULUA,LA RIVERA
8705,VALLE DEL CAUCA,TULUA,PIEDRITAS
8706,VALLE DEL CAUCA,TULUA,CIENEGUETA
8707,VALLE DEL CAUCA,TULUA,GATO NEGRO
8708,VALLE DEL CAUCA,TULUA,LOMA REDONDA
8709,VALLE DEL CAUCA,TULUA,PALOMESTIZO
8710,VALLE DEL CAUCA,ULLOA,ULLOA
8711,VALLE DEL CAUCA,ULLOA,CHAPINERO
8712,VALLE DEL CAUCA,ULLOA,MOCTEZUMA
8713,VALLE DEL CAUCA,ULLOA,CALAMONTE
8714,VALLE DEL CAUCA,ULLOA,DINAMARCA
8715,VALLE DEL CAUCA,VERSALLES,VERSALLES
8716,VALLE DEL CAUCA,VERSALLES,CAMPOALEGRE
8717,VALLE DEL CAUCA,VERSALLES,EL BALSAL
8718,VALLE DEL CAUCA,VERSALLES,EL VERGEL
8719,VALLE DEL CAUCA,VERSALLES,LA FLORIDA
8720,VALLE DEL CAUCA,VERSALLES,PUENTETIERRA
8721,VALLE DEL CAUCA,VERSALLES,PUERTO NUEVO
8722,VALLE DEL CAUCA,VERSALLES,MURRAPAL
8723,VALLE DEL CAUCA,VERSALLES,PINARES
8724,VALLE DEL CAUCA,VERSALLES,LA PLAYA
8725,VALLE DEL CAUCA,VERSALLES,LA PRADERA
8726,VALLE DEL CAUCA,VIJES,VIJES
8727,VALLE DEL CAUCA,VIJES,CACHIMBAL
8728,VALLE DEL CAUCA,VIJES,EL PORVENIR
8729,VALLE DEL CAUCA,VIJES,LA FRESNEDA
8730,VALLE DEL CAUCA,VIJES,LA RIVERA
8731,VALLE DEL CAUCA,VIJES,EL TAMBOR
8732,VALLE DEL CAUCA,VIJES,VIDAL
8733,VALLE DEL CAUCA,YOTOCO,YOTOCO
8734,VALLE DEL CAUCA,YOTOCO,EL CANEY
8735,VALLE DEL CAUCA,YOTOCO,EL DORADO
8736,VALLE DEL CAUCA,YOTOCO,JIGUALES
8737,VALLE DEL CAUCA,YOTOCO,RAYITO - LA NEGRA
8738,VALLE DEL CAUCA,YOTOCO,LAS DELICIAS
8739,VALLE DEL CAUCA,YOTOCO,MEDIACANOA
8740,VALLE DEL CAUCA,YOTOCO,MIRAVALLE
8741,VALLE DEL CAUCA,YOTOCO,PUENTETIERRA
8742,VALLE DEL CAUCA,YOTOCO,SAN ANTONIO DE PIEDRAS
8743,VALLE DEL CAUCA,YOTOCO,EL BOSQUE
8744,VALLE DEL CAUCA,YOTOCO,CAMPOALEGRE
8745,VALLE DEL CAUCA,YOTOCO,DOPO
8746,VALLE DEL CAUCA,YOTOCO,LOS PLANES
8747,VALLE DEL CAUCA,YOTOCO,PUNTA BRAVA
8748,VALLE DEL CAUCA,YUMBO,YUMBO
8749,VALLE DEL CAUCA,YUMBO,DAPA
8750,VALLE DEL CAUCA,YUMBO,LA OLGA
8751,VALLE DEL CAUCA,YUMBO,MONTAÑITAS
8752,VALLE DEL CAUCA,YUMBO,MULALO
8753,VALLE DEL CAUCA,YUMBO,SAN MARCOS
8754,VALLE DEL CAUCA,YUMBO,SANTA INES
8755,VALLE DEL CAUCA,YUMBO,YUMBILLO
8756,VALLE DEL CAUCA,YUMBO,LA BUITRERA
8757,VALLE DEL CAUCA,YUMBO,EL PEDREGAL
8758,VALLE DEL CAUCA,YUMBO,MIRAVALLE NORTE
8759,VALLE DEL CAUCA,YUMBO,ARROYOHONDO
8760,VALLE DEL CAUCA,YUMBO,EL CHOCHO
8761,VALLE DEL CAUCA,YUMBO,MANGA VIEJA
8762,VALLE DEL CAUCA,YUMBO,MIRAVALLE DAPA
8763,VALLE DEL CAUCA,YUMBO,PILAS DE DAPA
8764,VALLE DEL CAUCA,ZARZAL,ZARZAL
8765,VALLE DEL CAUCA,ZARZAL,GUASIMAL
8766,VALLE DEL CAUCA,ZARZAL,LA PAILA
8767,VALLE DEL CAUCA,ZARZAL,LIMONES
8768,VALLE DEL CAUCA,ZARZAL,QUEBRADANUEVA
8769,VALLE DEL CAUCA,ZARZAL,VALLEJUELO
8770,VALLE DEL CAUCA,ZARZAL,EL VERGEL
8771,VALLE DEL CAUCA,ZARZAL,EL ALISAL
8772,VALLE DEL CAUCA,ZARZAL,ESTACION CAICEDONIA
8773,ARAUCA,ARAUCA,ARAUCA
8774,ARAUCA,ARAUCA,EL CARACOL
8775,ARAUCA,ARAUCA,CAÑAS BRAVAS
8776,ARAUCA,ARAUCA,SANTA BARBARA
8777,ARAUCA,ARAUCA,MONSERRATE
8778,ARAUCA,ARAUQUITA,ARAUQUITA
8779,ARAUCA,ARAUQUITA,CARRETERO
8780,ARAUCA,ARAUQUITA,EL TRONCAL
8781,ARAUCA,ARAUQUITA,LOS ANGELITOS
8782,ARAUCA,ARAUQUITA,SAN LORENZO
8783,ARAUCA,ARAUQUITA,LA PAZ
8784,ARAUCA,ARAUQUITA,REINERA (GAVIOTA)
8785,ARAUCA,ARAUQUITA,LA ESMERALDA (JUJUA)
8786,ARAUCA,ARAUQUITA,AGUACHICA
8787,ARAUCA,ARAUQUITA,EL CAUCHO
8788,ARAUCA,ARAUQUITA,GUAMALITO
8789,ARAUCA,ARAUQUITA,LA ESPERANZA
8790,ARAUCA,ARAUQUITA,POTOSI (PRIMAVERA)
8791,ARAUCA,ARAUQUITA,LOS CHORROS
8792,ARAUCA,ARAUQUITA,PANAMA DE ARAUCA
8793,ARAUCA,ARAUQUITA,BRISAS DEL CARANAL
8794,ARAUCA,ARAUQUITA,EL OASIS
8795,ARAUCA,ARAUQUITA,EL TRIUNFO
8796,ARAUCA,ARAUQUITA,LA PESQUERA
8797,ARAUCA,ARAUQUITA,EL CAMPAMENTO
8798,ARAUCA,ARAUQUITA,RAUDALES DE LIPA
8799,ARAUCA,CRAVO NORTE,CRAVO NORTE
8800,ARAUCA,CRAVO NORTE,LA VIRGEN
8801,ARAUCA,CRAVO NORTE,SAN RAFAEL
8802,ARAUCA,CRAVO NORTE,LOS CABALLOS
8803,ARAUCA,CRAVO NORTE,JURIEPE
8804,ARAUCA,FORTUL,FORTUL
8805,ARAUCA,FORTUL,PUERTO NIDIA
8806,ARAUCA,FORTUL,NUEVO CARANAL
8807,ARAUCA,FORTUL,LA VEINTE
8808,ARAUCA,FORTUL,EL MORDISCO
8809,ARAUCA,FORTUL,PALMARITO
8810,ARAUCA,FORTUL,NUEVO HORIZONTE
8811,ARAUCA,PUERTO RONDON,PUERTO RONDON
8812,ARAUCA,PUERTO RONDON,LA CORREA
8813,ARAUCA,PUERTO RONDON,EL LORO
8814,ARAUCA,PUERTO RONDON,LAS ACACIAS
8815,ARAUCA,PUERTO RONDON,SAN IGNACIO
8816,ARAUCA,PUERTO RONDON,SAN RAMON
8817,ARAUCA,SARAVENA,SARAVENA
8818,ARAUCA,SARAVENA,PUERTO LLERAS
8819,ARAUCA,SARAVENA,PUERTO NARIÑO
8820,ARAUCA,TAME,TAME
8821,ARAUCA,TAME,BETOYES
8822,ARAUCA,TAME,EL BANCO
8823,ARAUCA,TAME,LAS GAVIOTAS
8824,ARAUCA,TAME,COROCITO MACAGUA
8825,ARAUCA,TAME,MAPOY
8826,ARAUCA,TAME,PUERTO GAITAN
8827,ARAUCA,TAME,SAN LOPE
8828,ARAUCA,TAME,SAN SALVADOR
8829,ARAUCA,TAME,PUERTO NARIÑO
8830,ARAUCA,TAME,CACHAMA
8831,ARAUCA,TAME,CUSAY
8832,ARAUCA,TAME,CARUNAL
8833,ARAUCA,TAME,LA HOLANDA
8834,ARAUCA,TAME,PUENTA TABLA
8835,ARAUCA,TAME,SAN IGRIDERO
8836,ARAUCA,TAME,GRAN BUCARE
8837,ARAUCA,TAME,PUERTO NYDIA
8838,ARAUCA,TAME,BOTALON
8839,ARAUCA,TAME,PUERTO MIRANDA
8840,ARAUCA,TAME,ALTO CAUCA
8841,ARAUCA,TAME,FLOR AMARILLO
8842,ARAUCA,TAME,LA ARENOSA
8843,ARAUCA,TAME,MALVINAS
8844,ARAUCA,TAME,PUEBLO NUEVO
8845,ARAUCA,TAME,PUEBLO SECO
8846,ARAUCA,TAME,SANTO DOMINGO
8847,CASANARE,YOPAL,YOPAL
8848,CASANARE,YOPAL,EL MORRO
8849,CASANARE,YOPAL,LA CHAPARRERA
8850,CASANARE,YOPAL,TILODIRAN
8851,CASANARE,YOPAL,SANTAFE DE MORICHAL
8852,CASANARE,YOPAL,LA GUAFILLA
8853,CASANARE,YOPAL,LA LLANERITA
8854,CASANARE,YOPAL,LA NIATA
8855,CASANARE,YOPAL,PUNTO NUEVO
8856,CASANARE,AGUAZUL,AGUAZUL
8857,CASANARE,AGUAZUL,CUPIAGUA
8858,CASANARE,AGUAZUL,MONTERRALO
8859,CASANARE,AGUAZUL,SAN BENITO
8860,CASANARE,AGUAZUL,SAN MIGUEL DE FARALLONES
8861,CASANARE,AGUAZUL,SAN JOSE
8862,CASANARE,AGUAZUL,UNETE
8863,CASANARE,AGUAZUL,BELLAVISTA
8864,CASANARE,AGUAZUL,CUNAMA
8865,CASANARE,AGUAZUL,PUENTE CUSIANA
8866,CASANARE,AGUAZUL,TURUA
8867,CASANARE,AGUAZUL,EL PORVENIR
8868,CASANARE,AGUAZUL,SAN JOSE BUBUY
8869,CASANARE,CHAMEZA,CHAMEZA
8870,CASANARE,CHAMEZA,LAGUNITAS
8871,CASANARE,CHAMEZA,TEGUITA
8872,CASANARE,CHAMEZA,GURUVITA
8873,CASANARE,HATO COROZAL,HATO COROZAL
8874,CASANARE,HATO COROZAL,CORRALITO
8875,CASANARE,HATO COROZAL,CHIRE
8876,CASANARE,HATO COROZAL,LA FRONTERA - LA CHAPA
8877,CASANARE,HATO COROZAL,MANARE
8878,CASANARE,HATO COROZAL,PUERTO COLOMBIA
8879,CASANARE,HATO COROZAL,LAS TAPIAS
8880,CASANARE,HATO COROZAL,SAN NICOLAS
8881,CASANARE,HATO COROZAL,SANTA RITA
8882,CASANARE,HATO COROZAL,SAN JOSE DE ARIPORO
8883,CASANARE,HATO COROZAL,SANTA BARBARA
8884,CASANARE,HATO COROZAL,BERLIN
8885,CASANARE,HATO COROZAL,EL GUAFAL
8886,CASANARE,HATO COROZAL,LAS CAMELIAS
8887,CASANARE,LA SALINA,LA SALINA
8888,CASANARE,MANI,MANI
8889,CASANARE,MANI,LA POYATA
8890,CASANARE,MANI,GAVIOTAS
8891,CASANARE,MANI,SANTA HELENA DE CUSIVA
8892,CASANARE,MANI,SAN JOAQUIN DE GARIBAY
8893,CASANARE,MANI,CHAVINAVE
8894,CASANARE,MANI,LIMONAL
8895,CASANARE,MONTERREY,MONTERREY
8896,CASANARE,MONTERREY,BRISAS DE LLANO
8897,CASANARE,MONTERREY,EL PORVENIR
8898,CASANARE,MONTERREY,VILLA CAROLA
8899,CASANARE,MONTERREY,LA HORQUETA
8900,CASANARE,NUNCHIA,NUNCHIA
8901,CASANARE,NUNCHIA,LA YOPALOSA
8902,CASANARE,OROCUE,OROCUE
8903,CASANARE,OROCUE,EL ALGARROBO
8904,CASANARE,OROCUE,CAMPO ALEGRE
8905,CASANARE,OROCUE,COREA
8906,CASANARE,OROCUE,CUMACO
8907,CASANARE,OROCUE,LA LIBERTAD
8908,CASANARE,OROCUE,PALMARITO
8909,CASANARE,PAZ DE ARIPORO,PAZ DE ARIPORO
8910,CASANARE,PAZ DE ARIPORO,BOCAS DE LA HERMOSA
8911,CASANARE,PAZ DE ARIPORO,CENTRO GAITAN
8912,CASANARE,PAZ DE ARIPORO,CAÑO CHIQUITO
8913,CASANARE,PAZ DE ARIPORO,LA AGUADA
8914,CASANARE,PAZ DE ARIPORO,MONTAÑA DEL TOTUMO
8915,CASANARE,PORE,PORE
8916,CASANARE,PORE,EL BANCO
8917,CASANARE,PORE,MIROLINDO
8918,CASANARE,RECETOR,RECETOR
8919,CASANARE,SABANALARGA,SABANALARGA
8920,CASANARE,SABANALARGA,AGUACLARA
8921,CASANARE,SABANALARGA,EL SECRETO
8922,CASANARE,SACAMA,SACAMA
8923,CASANARE,SAN LUIS DE PALENQUE,SAN LUIS DE PALENQUE
8924,CASANARE,SAN LUIS DE PALENQUE,LA VENTUROSA
8925,CASANARE,SAN LUIS DE PALENQUE,BOCAS DE GUANAPALO (MIRAMAR)
8926,CASANARE,SAN LUIS DE PALENQUE,GAVIOTAS QUITEVE
8927,CASANARE,TAMARA,TAMARA
8928,CASANARE,TAMARA,TABLON DE TAMARA
8929,CASANARE,TAMARA,TEISLANDIA
8930,CASANARE,TAURAMENA,TAURAMENA
8931,CASANARE,TAURAMENA,PASO CUSIANA
8932,CASANARE,TRINIDAD,TRINIDAD
8933,CASANARE,TRINIDAD,BOCAS DEL PAUTO
8934,CASANARE,TRINIDAD,GUAMAL
8935,CASANARE,TRINIDAD,CAIMAN
8936,CASANARE,TRINIDAD,LA LUCHA
8937,CASANARE,TRINIDAD,LOS CHOCHOS
8938,CASANARE,TRINIDAD,BELGICA
8939,CASANARE,VILLANUEVA,VILLANUEVA
8940,CASANARE,VILLANUEVA,CARIBAYONA
8941,CASANARE,VILLANUEVA,SANTA HELENA DE UPIA
8942,CASANARE,VILLANUEVA,SAN AGUSTIN
8943,PUTUMAYO,MOCOA,MOCOA
8944,PUTUMAYO,MOCOA,CONDAGUA
8945,PUTUMAYO,MOCOA,EL PEPINO
8946,PUTUMAYO,MOCOA,PUEBLO VIEJO
8947,PUTUMAYO,MOCOA,PUERTO LIMON
